2a,
Time (min),Intensity (a.u.)
9.070833206,139.4861755
9.079166412,139.4770508
9.087499619,138.9985199
9.095833778,139.4172821
9.104166985,139.6240234
9.112500191,139.7991486
9.120833397,139.6294556
9.129166603,139.4084778
9.137499809,139.0521851
9.145833015,139.295166
9.154166222,139.2727509
9.162500381,139.2045288
9.170833588,139.0305786
9.179166794,138.8613434
9.1875,139.299408
9.195833206,139.4046326
9.204166412,139.2584229
9.212499619,139.4920959
9.220833778,139.1047211
9.229166985,139.0410309
9.237500191,139.2028351
9.245833397,139.2641602
9.254166603,139.4103851
9.262499809,138.5280457
9.270833015,138.8686523
9.279166222,139.1611481
9.287500381,139.2693176
9.295833588,138.8631744
9.304166794,138.9756775
9.3125,139.0758209
9.320833206,139.3319092
9.329166412,138.9629211
9.337499619,139.0062408
9.345833778,138.7731323
9.354166985,139.0104218
9.362500191,138.5305786
9.370833397,138.4617462
9.379166603,139.0884247
9.387499809,138.9014282
9.395833015,138.8105011
9.404166222,139.1590271
9.412500381,138.7416992
9.420833588,138.6027069
9.429166794,138.6179962
9.4375,138.3728485
9.445833206,138.5526581
9.454166412,138.533432
9.462499619,138.5989685
9.470833778,138.523056
9.479166985,138.4861145
9.487500191,138.6157837
9.495833397,138.7455139
9.504166603,138.5404663
9.512499809,138.3773193
9.520833015,138.4173584
9.529166222,138.8852692
9.537500381,138.654892
9.545833588,138.4016113
9.554166794,138.4600677
9.5625,138.2593842
9.570833206,138.3592072
9.579166412,138.2753906
9.587499619,138.5056
9.595833778,138.1079407
9.604166985,138.7545471
9.612500191,138.6595001
9.620833397,138.4901123
9.629166603,138.4600372
9.637499809,138.4635315
9.645833015,138.3211517
9.654166222,137.9963531
9.662500381,137.8584747
9.670833588,138.1798553
9.679166794,138.5627899
9.6875,138.2779541
9.695833206,137.8679962
9.704166412,138.2771301
9.712499619,137.9591675
9.720833778,138.0457916
9.729166985,138.1695251
9.737500191,137.5172119
9.745833397,138.1442108
9.754166603,138.0916443
9.762499809,138.0437164
